"","system.index","SiteID","blue","blue_sd","date_unity","green","green_sd","nir","nir_sd","path","pixelCount","qa","qa_sd","red","red_sd","row","sat","swir1","swir1_sd","swir2","swir2_sd",".geo","endtime","date","date_only","chl_a","doc","p_sand","secchi","tis","tss","source","lat","long","TZID","date_utc","clouds","time","landsat_id","timediff","pwater","type","id"
"49",32,"UC_REGION_USBOR_WQX-FG-Upper",277,19.3577737422287,"2009-09-11T18:00:00Z",376,22.2236257793261,218,31.6531822647827,37,47,68,0,261,21.099260980967,31,5,100,30.6644392024052,101,28.8878350997381,"{""type"":""Point"",""coordinates"":[-109.587,41.2467]}","18:00:00","2009-09-11",FALSE,NA,NA,NA,0.92,NA,NA,"WQP",41.2467,-109.587,"UTC","2009-09-11T18:00:00Z",0,"2009-09-11T17:51:20Z","LT05_L1TP_037031_20090911_20160903_01_T1",0.144362774160173,82,"Lake","New"
"50",36,"UC_REGION_USBOR_WQX-FGBF-015",313,23.6134128302322,"2008-07-23T14:50:00Z",368,27.507566321148,281,26.3088254579915,37,137,68,0,318,33.2688078472425,31,5,155,37.9025828425546,122,41.9342335130515,"{""type"":""Point"",""coordinates"":[-109.553,41.2948]}","14:50:00","2008-07-22",FALSE,NA,NA,NA,4.44,NA,NA,"WQP",41.2948,-109.553,"UTC","2008-07-23T14:50:00Z",10,"2008-07-22T17:48:14Z","LT05_L1TP_037031_20080722_20160906_01_T1",21.0293844358126,94,"Lake","New"
"51",40,"UTAHDWQ_WQX-4938680",621,37.3289966002847,"2001-08-13T17:00:00Z",661,75.6028771530543,332,132.199832624013,37,106,68,0,499,103.591757085163,31,7,132,155.620000480857,116,118.18545209033,"{""type"":""Point"",""coordinates"":[-109.551810584,41.29607117399999]}","17:00:00","2001-08-12",FALSE,NA,NA,NA,4.4,NA,NA,"WQP",41.296071174,-109.551810584,"UTC","2001-08-13T17:00:00Z",1,"2001-08-12T17:50:30Z","LE07_L1TP_037031_20010812_20160929_01_T1",23.1581565383408,94,"Lake","New"
"52",41,"UTAHDWQ_WQX-4938680",331,25.4654359877518,"2009-10-14T12:00:00Z",407,28.943986611774,226,29.8986138356206,37,106,68,0,299,21.8366373932681,31,5,88,38.0014427036844,76,37.7716587166515,"{""type"":""Point"",""coordinates"":[-109.551810584,41.29607117399999]}","00:00:00","2009-10-13",TRUE,NA,NA,NA,2.75,NA,NA,"WQP",41.296071174,-109.551810584,"America/Denver","2009-10-14T18:00:00Z",33,"2009-10-13T17:51:42Z","LT05_L1TP_037031_20091013_20160903_01_T1",24.1382058125072,94,"Lake","New"
"53",42,"UTAHDWQ_WQX-4938680",399,102.124889512928,"2015-06-17T01:37:40Z",456,117.492087097123,341,125.310729488278,37,106,68,0,425,125.185683730922,31,7,273,122.466663825978,236,107.503607943627,"{""type"":""Point"",""coordinates"":[-109.551810584,41.29607117399999]}","01:37:40","2015-06-16",FALSE,NA,NA,NA,2.4,NA,NA,"WQP",41.296071174,-109.551810584,"UTC","2015-06-17T01:37:40Z",7,"2015-06-16T18:01:14Z","LE07_L1TP_037031_20150616_20160905_01_T1",7.60718631446362,94,"Lake","New"
"54",46,"UTAHDWQ_WQX-4938660",641,74.92158549913,"2001-08-13T16:10:00Z",663,126.801789960475,409,234.443738471302,37,74,68,0.54591918585776,518,179.983908866026,31,7,179,273.254983106529,139,204.415525995652,"{""type"":""Point"",""coordinates"":[-109.533193016,41.30662625]}","16:10:00","2001-08-12",FALSE,NA,NA,NA,4.7,NA,NA,"WQP",41.30662625,-109.533193016,"UTC","2001-08-13T16:10:00Z",1,"2001-08-12T17:50:30Z","LE07_L1TP_037031_20010812_20160929_01_T1",22.3248232050074,93,"Lake","New"
"55",47,"UTAHDWQ_WQX-4938660",352,24.2720459231269,"2009-10-14T12:00:00Z",502,28.0125976043544,271,25.0294822507077,37,74,68,0,337,26.0898598864962,31,5,121,38.1791555457747,122,34.7051969298141,"{""type"":""Point"",""coordinates"":[-109.533193016,41.30662625]}","00:00:00","2009-10-13",TRUE,18.9,NA,NA,4.5,NA,NA,"WQP",41.30662625,-109.533193016,"America/Denver","2009-10-14T18:00:00Z",33,"2009-10-13T17:51:42Z","LT05_L1TP_037031_20091013_20160903_01_T1",24.1382058125072,93,"Lake","New"
"56",49,"UTAHDWQ_WQX-4938660",338,29.178191580448,"2015-06-17T01:01:37Z",475,43.2716879644176,204,39.678455207988,37,52,68,0,314,42.2239161806805,31,7,124,32.0274013599265,85,27.1222031797832,"{""type"":""Point"",""coordinates"":[-109.533193016,41.30662625]}","01:01:37","2015-06-16",FALSE,NA,NA,NA,2.1,NA,NA,"WQP",41.30662625,-109.533193016,"UTC","2015-06-17T01:01:37Z",7,"2015-06-16T18:01:14Z","LE07_L1TP_037031_20150616_20160905_01_T1",7.00635298113028,93,"Lake","New"
"57",53,"UC_REGION_USBOR_WQX-FGBF-INF",402,26.1496868157562,"2009-10-14T23:50:00Z",600,28.0951995309943,271,32.3036398557344,37,104,68,0,377,31.6224666875987,31,5,153,37.0588599073573,122,36.4480954912713,"{""type"":""Point"",""coordinates"":[-109.569,41.3381]}","23:50:00","2009-10-13",FALSE,NA,NA,NA,0.66,NA,NA,"WQP",41.3381,-109.569,"UTC","2009-10-14T23:50:00Z",33,"2009-10-13T17:51:42Z","LT05_L1TP_037031_20091013_20160903_01_T1",29.9715391458405,88,"Lake","New"
"58",55,"UC_REGION_USBOR_WQX-FGGR1198",692,28.0391300976901,"2016-07-05T23:50:00Z",843,48.1274300935564,396,45.2579249762614,37,23,68,0,680,50.4629981044902,31,7,202,36.0444485105682,150,38.5489157252403,"{""type"":""Point"",""coordinates"":[-109.450984,41.353587]}","23:50:00","2016-07-04",FALSE,NA,NA,NA,1.51,NA,NA,"WQP",41.353587,-109.450984,"UTC","2016-07-05T23:50:00Z",18,"2016-07-04T18:04:11Z","LE07_L1TP_037031_20160704_20160901_01_T1",29.7636080544525,96,"Lake","New"
"59",73,"UC_REGION_USBOR_WQX-FONTR003",282,46.782538328484,"2010-08-05T20:20:00Z",308,56.9625624274254,206,66.4233769239548,37,87,68,0,234,56.0200688800063,31,7,151,80.2007242068154,138,74.8962977070691,"{""type"":""Point"",""coordinates"":[-110.0713,42.029457]}","20:20:00","2010-08-05",FALSE,NA,NA,NA,3.94,NA,NA,"WQP",42.029457,-110.0713,"UTC","2010-08-05T20:20:00Z",29,"2010-08-05T17:53:49Z","LE07_L1TP_037031_20100805_20160915_01_T1",2.43611483136813,96,"Lake","New"
"60",75,"UC_REGION_USBOR_WQX-FONTR003",339,20.68400944682,"2009-09-10T18:00:00Z",430,20.4165564558163,262,30.6156971871542,37,87,68,0,334,30.5026113815944,31,5,128,56.8641867776036,102,57.179313625863,"{""type"":""Point"",""coordinates"":[-110.0713,42.029457]}","18:00:00","2009-09-11",FALSE,NA,NA,NA,1.36,NA,NA,"WQP",42.029457,-110.0713,"UTC","2009-09-10T18:00:00Z",0,"2009-09-11T17:51:20Z","LT05_L1TP_037031_20090911_20160903_01_T1",-23.8556372258398,96,"Lake","New"
"61",78,"UC_REGION_USBOR_WQX-FONTR003",497,32.0502396208144,"2016-07-05T18:20:00Z",547,32.8218401694824,440,37.1645994286758,37,74,68,0,493,32.1054945928778,31,7,359,44.3844454653829,308,37.9515785647818,"{""type"":""Point"",""coordinates"":[-110.0713,42.029457]}","18:20:00","2016-07-04",FALSE,NA,NA,NA,2.9,NA,NA,"WQP",42.029457,-110.0713,"UTC","2016-07-05T18:20:00Z",18,"2016-07-04T18:04:11Z","LE07_L1TP_037031_20160704_20160901_01_T1",24.2636080544525,96,"Lake","New"
"62",79,"UC_REGION_USBOR_WQX-FONTR067",563,80.0126171524945,"2010-08-05T21:00:00Z",601,85.6717650906843,549,117.374137231067,37,138,68,0,570,100.919645707509,31,7,476,105.821012783293,424,99.6875069094239,"{""type"":""Point"",""coordinates"":[-110.099106,42.061997]}","21:00:00","2010-08-05",FALSE,NA,NA,NA,3.53,NA,NA,"WQP",42.061997,-110.099106,"UTC","2010-08-05T21:00:00Z",29,"2010-08-05T17:53:49Z","LE07_L1TP_037031_20100805_20160915_01_T1",3.10278149803479,98,"Lake","New"
"63",81,"UC_REGION_USBOR_WQX-FONTR067",424,20.8219969156549,"2009-10-14T15:20:00Z",485,0,301,23.0988215187607,37,3,68,0,355,51.9379972231849,31,5,215,41.6039528036567,168,0,"{""type"":""Point"",""coordinates"":[-110.099106,42.061997]}","15:20:00","2009-10-13",FALSE,NA,NA,NA,2.84,NA,NA,"WQP",42.061997,-110.099106,"UTC","2009-10-14T15:20:00Z",33,"2009-10-13T17:51:42Z","LT05_L1TP_037031_20091013_20160903_01_T1",21.4715391458405,98,"Lake","New"
"64",83,"UC_REGION_USBOR_WQX-FONTR067",495,24.5508627564824,"2016-07-05T19:30:00Z",546,23.426977672239,403,23.0341089054151,37,86,68,0,475,27.8797444649911,31,7,315,31.7381053039649,286,28.6261499848119,"{""type"":""Point"",""coordinates"":[-110.099106,42.061997]}","19:30:00","2016-07-04",FALSE,NA,NA,NA,3.66,NA,NA,"WQP",42.061997,-110.099106,"UTC","2016-07-05T19:30:00Z",18,"2016-07-04T18:04:11Z","LE07_L1TP_037031_20160704_20160901_01_T1",25.4302747211191,98,"Lake","New"
"65",84,"UC_REGION_USBOR_WQX-FONTR167",183,21.863297265349,"2010-08-05T21:30:00Z",214,19.2586247182602,131,19.894413809686,37,95,68,0,165,23.4187840415206,31,7,81,24.2165667521876,66,28.9993294410964,"{""type"":""Point"",""coordinates"":[-110.124394,42.10966599999999]}","21:30:00","2010-08-05",FALSE,NA,NA,NA,13.25,NA,NA,"WQP",42.109666,-110.124394,"UTC","2010-08-05T21:30:00Z",29,"2010-08-05T17:53:49Z","LE07_L1TP_037031_20100805_20160915_01_T1",3.60278149803479,83,"Lake","New"
"66",86,"UC_REGION_USBOR_WQX-FONTR167",322,18.3460125718184,"2009-09-10T18:00:00Z",392,21.1618221021119,224,26.633376265542,37,95,68,0,271,19.5730721235724,31,5,101,34.9174348659481,64,38.4328460630968,"{""type"":""Point"",""coordinates"":[-110.124394,42.10966599999999]}","18:00:00","2009-09-11",FALSE,NA,NA,NA,1.17,NA,NA,"WQP",42.109666,-110.124394,"UTC","2009-09-10T18:00:00Z",0,"2009-09-11T17:51:20Z","LT05_L1TP_037031_20090911_20160903_01_T1",-23.8556372258398,83,"Lake","New"
"67",89,"UC_REGION_USBOR_WQX-FONTRINF",843,17.9234483289349,"2010-08-05T22:00:00Z",1452,30.1638753312634,702,61.3835279207704,37,8,68,0,1727,42.7139833661062,31,7,197,42.0622678299685,185,31.6583322365535,"{""type"":""Point"",""coordinates"":[-110.184,42.1581]}","22:00:00","2010-08-05",FALSE,NA,NA,NA,0.2286,NA,NA,"WQP",42.1581,-110.184,"UTC","2010-08-05T22:00:00Z",29,"2010-08-05T17:53:49Z","LE07_L1TP_037031_20100805_20160915_01_T1",4.10278149803479,24,"Lake","New"
"68",90,"UC_REGION_USBOR_WQX-FONTRINF",758,94.9422982658417,"2009-10-14T17:10:00Z",1000,184.245189896507,648,189.409714639984,37,10,68,0,942,186.4533453709,31,5,584,242.108983724272,408,191.709389441415,"{""type"":""Point"",""coordinates"":[-110.184,42.1581]}","17:10:00","2009-10-13",FALSE,NA,NA,NA,0.66,NA,NA,"WQP",42.1581,-110.184,"UTC","2009-10-14T17:10:00Z",33,"2009-10-13T17:51:42Z","LT05_L1TP_037031_20091013_20160903_01_T1",23.3048724791739,24,"Lake","New"
"69",92,"UC_REGION_USBOR_WQX-FONTRINF",484,39.4898721193169,"2016-07-05T20:50:00Z",713,64.3446967511701,584,198.374418713704,37,10,68,0.800000000000091,660,60.6169118316,31,7,251,209.35283614033,264,90.4591067831205,"{""type"":""Point"",""coordinates"":[-110.184,42.1581]}","20:50:00","2016-07-04",FALSE,NA,NA,NA,0.96,NA,NA,"WQP",42.1581,-110.184,"UTC","2016-07-05T20:50:00Z",18,"2016-07-04T18:04:11Z","LE07_L1TP_037031_20160704_20160901_01_T1",26.7636080544525,24,"Lake","New"
"70",1125,"UTAHDWQ_WQX-5939770",251,19.1824529369693,"2001-07-18T00:18:00Z",349,19.4572141488827,194,27.4344871733456,37,94,68,0,237,22.8427715847124,32,5,111,34.6645716262278,89,35.3271395728963,"{""type"":""Point"",""coordinates"":[-110.585170803,41.020503356999996]}","00:18:00","2001-07-19",FALSE,NA,NA,NA,4.1,NA,NA,"WQP",41.020503357,-110.585170803,"UTC","2001-07-18T00:18:00Z",1,"2001-07-19T17:42:23Z","LT05_L1TP_037032_20010719_20160917_01_T1",-41.4064816822277,94,"Lake","New"
"71",1126,"UTAHDWQ_WQX-5939770",364,109,"2007-08-28T19:54:00Z",339,102,395.5,159.5,37,2,67,1,318,129,32,7,347.5,184.5,235.5,138.5,"{""type"":""Point"",""coordinates"":[-110.585170803,41.020503356999996]}","19:54:00","2007-08-29",FALSE,NA,NA,NA,4,NA,NA,"WQP",41.020503357,-110.585170803,"UTC","2007-08-28T19:54:00Z",18,"2007-08-29T17:51:57Z","LE07_L1TP_037032_20070829_20160921_01_T1",-21.9658815161387,94,"Lake","New"
"72",1127,"UTAHDWQ_WQX-5939770",252,29.6690283782128,"1997-07-09T00:56:00Z",351,26.2020239975143,194,36.8837933864825,37,94,68,0,268,33.6882560642439,32,5,88,39.6264415063403,55,37.1602490634444,"{""type"":""Point"",""coordinates"":[-110.585170803,41.020503356999996]}","00:56:00","1997-07-08",FALSE,NA,NA,NA,2.1,NA,NA,"WQP",41.020503357,-110.585170803,"UTC","1997-07-09T00:56:00Z",4,"1997-07-08T17:32:16Z","LT05_L1TP_037032_19970708_20160923_01_T1",7.39542693581846,94,"Lake","New"
"73",0,"11NPSWRD_WQX-GRTE_WM_OCN2",203,15.6199144212776,"1996-06-10T12:00:00Z",262,17.4646581046899,190,17.6191669825386,38,138,68,0,185,15.2764158946951,29,5,64,22.2437046971889,22,29.6292642454542,"{""type"":""Point"",""coordinates"":[-110.50806707616924,43.904527019222876]}","00:00:00","1996-06-10",TRUE,1.3,NA,NA,2,NA,NA,"WQP",43.9045270192229,-110.508067076169,"America/Denver","1996-06-10T18:00:00Z",3,"1996-06-10T17:19:33Z","LT05_L1TP_038029_19960610_20160925_01_T1",0.673913319442007,96,"Lake","New"
"74",1,"11NPSWRD_WQX-GRTE_WM_OCN3",198,20.314159580136,"1996-06-10T12:00:00Z",256,19.1774461886,187,20.0914167666215,38,139,68,0,182,17.1746102640093,29,5,63,26.3152565657199,21,29.7459874081492,"{""type"":""Point"",""coordinates"":[-110.53870681328965,43.91488721169224]}","00:00:00","1996-06-10",TRUE,1.2,NA,NA,2,NA,NA,"WQP",43.9148872116922,-110.53870681329,"America/Denver","1996-06-10T18:00:00Z",3,"1996-06-10T17:19:33Z","LT05_L1TP_038029_19960610_20160925_01_T1",0.673913319442007,97,"Lake","New"
"75",42,"1119USBR_WQX-MIN001",176,25.0085291235934,"2010-09-21T17:00:00Z",210,24.5478382680911,119,25.0956517256912,38,110,68,0,134,21.1958517694243,29,5,50,34.2657094334147,27,39.2731523546019,"{""type"":""Point"",""coordinates"":[-110.815,44.1291667]}","17:00:00","2010-09-21",FALSE,2.1,NA,NA,3.9,NA,2,"WQP",44.1291667,-110.815,"UTC","2010-09-21T17:00:00Z",4,"2010-09-21T17:57:10Z","LT05_L1TP_038029_20100921_20160831_01_T1",-0.952781406376097,95,"Lake","New"
"76",43,"1119USBR_WQX-MIN001",418,19.8034722913151,"2017-08-15T18:26:00Z",432,26.5097949967409,415,38.9203404328414,38,13,68,0.97300851082115,338,28.8439999195837,29,7,254,23.4699858689006,200,23.5776446118731,"{""type"":""Point"",""coordinates"":[-110.815,44.1291667]}","18:26:00","2017-08-15",FALSE,1.3,NA,NA,5.7,NA,2,"WQP",44.1291667,-110.815,"UTC","2017-08-15T18:26:00Z",45,"2017-08-15T18:09:36Z","LE07_L1TP_038029_20170815_20170910_01_T1",0.273158265815841,95,"Lake","New"
"77",49,"11NPSWRD_WQX-YELL_LS_1000_83",335,19.4355404644247,"1985-06-12T18:00:00Z",373,17.1010685292915,339,17.1525351565836,38,138,68,0,314,16.9024220588522,29,5,219,20.2688711366977,185,33.0250902307792,"{""type"":""Point"",""coordinates"":[-110.33428073162487,44.300665868858076]}","18:00:00","1985-06-12",FALSE,NA,NA,NA,9.4,NA,36,"WQP",44.3006658688581,-110.334280731625,"UTC","1985-06-12T18:00:00Z",23,"1985-06-12T17:37:06Z","LT05_L1TP_038029_19850612_20161004_01_T1",0.381581111103296,96,"Lake","New"
"78",51,"11NPSWRD_WQX-YELL_YL007.0M",201,20.453263980427,"2005-09-07T19:35:00Z",181,20.9509866948162,149,23.8648698257633,38,139,68,0,118,14.7129918361903,29,5,47,27.1553030916558,26,33.7394302526066,"{""type"":""Point"",""coordinates"":[-110.32430663,44.30595168]}","19:35:00","2005-09-07",FALSE,NA,NA,NA,7,NA,NA,"WQP",44.30595168,-110.32430663,"UTC","2005-09-07T19:35:00Z",2,"2005-09-07T17:55:07Z","LT05_L1TP_038029_20050907_20160912_01_T1",1.66456249303288,97,"Lake","New"
"79",52,"11NPSWRD_WQX-YELL_YL007.0M",224,16.2107037413897,"2006-08-09T21:31:00Z",217,21.7558048760575,199,15.7615178145256,38,139,68,0,155,17.8754004574559,29,5,66,21.9400753525329,57,28.3137354573332,"{""type"":""Point"",""coordinates"":[-110.32430663,44.30595168]}","21:31:00","2006-08-09",FALSE,NA,NA,NA,7,NA,0.25,"WQP",44.30595168,-110.32430663,"UTC","2006-08-09T21:31:00Z",1,"2006-08-09T18:00:21Z","LT05_L1TP_038029_20060809_20160909_01_T1",3.51055638359653,97,"Lake","New"
"80",53,"11NPSWRD_WQX-YELL_YL007.0M",201,17.7490777327829,"2005-07-12T17:17:00Z",177,15.3542877891396,101,17.9219737474705,38,139,68,0,111,19.5244376207512,29,7,16,20.169921508466,21,25.4405579034664,"{""type"":""Point"",""coordinates"":[-110.32430663,44.30595168]}","17:17:00","2005-07-13",FALSE,NA,NA,NA,7.28,NA,0.205,"WQP",44.30595168,-110.32430663,"UTC","2005-07-12T17:17:00Z",3,"2005-07-13T17:56:25Z","LE07_L1TP_038029_20050713_20160924_01_T1",-24.6572136363718,97,"Lake","New"
"81",56,"11NPSWRD_WQX-YELL_YL006.0M",177,20.536973384177,"2005-09-07T17:18:00Z",179,19.9720767055184,109,22.2101685698624,38,138,68,0,117,18.9209115179372,29,5,20,23.9988896070933,26,27.1868915866468,"{""type"":""Point"",""coordinates"":[-110.24850881,44.33906728]}","17:18:00","2005-09-07",FALSE,NA,NA,NA,11.09,NA,NA,"WQP",44.33906728,-110.24850881,"UTC","2005-09-07T17:18:00Z",2,"2005-09-07T17:55:07Z","LT05_L1TP_038029_20050907_20160912_01_T1",-0.618770840300454,97,"Lake","New"
"82",58,"11NPSWRD_WQX-YELL_YL006.0M",196,18.4519891610633,"2005-07-12T19:10:00Z",230,15.2854524303339,99,19.4285991260307,38,125,68,0,109,18.3668989217015,29,7,16,17.649323613102,21,22.3554557099604,"{""type"":""Point"",""coordinates"":[-110.24850881,44.33906728]}","19:10:00","2005-07-13",FALSE,NA,NA,NA,4,NA,0.595,"WQP",44.33906728,-110.24850881,"UTC","2005-07-12T19:10:00Z",3,"2005-07-13T17:56:25Z","LE07_L1TP_038029_20050713_20160924_01_T1",-22.7738803030385,97,"Lake","New"
"83",59,"11NPSWRD_WQX-YELL_YL006.0M",303,41.2428273091557,"2005-08-23T17:57:00Z",318,42.9967222755878,230,36.605988201259,38,138,68,0,202,33.3002490193557,29,5,88,40.3361772341757,57,37.6247410690984,"{""type"":""Point"",""coordinates"":[-110.24850881,44.33906728]}","17:57:00","2005-08-22",FALSE,NA,NA,NA,7.5,NA,0.2735,"WQP",44.33906728,-110.24850881,"UTC","2005-08-23T17:57:00Z",27,"2005-08-22T17:55:05Z","LT05_L1TP_038029_20050822_20160912_01_T1",24.0319044288662,97,"Lake","New"
"84",63,"11NPSWRD_WQX-YELL_YL001.0M",199,21.4584406642567,"2005-09-07T16:15:00Z",181,22.473924299798,109,20.9625795087701,38,139,68,0,119,15.491382124869,29,5,47,23.1344244389262,26,29.8522420994897,"{""type"":""Point"",""coordinates"":[-110.30410221,44.41887005]}","16:15:00","2005-09-07",FALSE,NA,NA,NA,12.5,NA,NA,"WQP",44.41887005,-110.30410221,"UTC","2005-09-07T16:15:00Z",2,"2005-09-07T17:55:07Z","LT05_L1TP_038029_20050907_20160912_01_T1",-1.66877084030045,97,"Lake","New"
"85",65,"11NPSWRD_WQX-YELL_YL001.0M",203,18.9117101234624,"2005-07-12T20:07:00Z",207,18.7297827326835,65,18.0087557937059,38,83,68,0,113,22.9726907490105,29,7,51,20.2899292987405,21,24.6793634992089,"{""type"":""Point"",""coordinates"":[-110.30410221,44.41887005]}","20:07:00","2005-07-13",FALSE,NA,NA,NA,5,0.23,0.89,"WQP",44.41887005,-110.30410221,"UTC","2005-07-12T20:07:00Z",3,"2005-07-13T17:56:25Z","LE07_L1TP_038029_20050713_20160924_01_T1",-21.8238803030385,97,"Lake","New"
"86",66,"11NPSWRD_WQX-YELL_YL001.0M",243,21.6364367842441,"2005-08-23T16:48:00Z",259,28.3070935996,180,14.2311832712292,38,139,68,0,183,22.6388212119851,29,5,57,21.725570511663,55,28.7752247667107,"{""type"":""Point"",""coordinates"":[-110.30410221,44.41887005]}","16:48:00","2005-08-22",FALSE,NA,NA,NA,9.7,NA,NA,"WQP",44.41887005,-110.30410221,"UTC","2005-08-23T16:48:00Z",27,"2005-08-22T17:55:05Z","LT05_L1TP_038029_20050822_20160912_01_T1",22.8819044288662,97,"Lake","New"
"87",97,"11NPSWRD_WQX-YELL_YL003.0M",162,17.6924579964396,"2005-05-26T15:34:00Z",136,14.7147274237119,74,18.1188850489752,38,137,68,0,75,16.0280569442815,29,7,20,16.0573324134731,23,24.4358609537044,"{""type"":""Point"",""coordinates"":[-110.53462347,44.43733635]}","15:34:00","2005-05-26",FALSE,NA,NA,NA,8,NA,NA,"WQP",44.43733635,-110.53462347,"UTC","2005-05-26T15:34:00Z",11,"2005-05-26T17:56:35Z","LE07_L1TP_038029_20050526_20160924_01_T1",-2.37646441585488,97,"Lake","New"
"88",98,"11NPSWRD_WQX-YELL_YL003.0M",178,19.5763538464568,"2005-09-07T15:05:00Z",180,19.1628709097448,110,13.8321841956642,38,137,68,0,118,19.1683029290108,29,5,20,23.5207128523169,26,34.4730360994287,"{""type"":""Point"",""coordinates"":[-110.53462347,44.43733635]}","15:05:00","2005-09-07",FALSE,NA,NA,NA,13.5,NA,NA,"WQP",44.43733635,-110.53462347,"UTC","2005-09-07T15:05:00Z",2,"2005-09-07T17:55:07Z","LT05_L1TP_038029_20050907_20160912_01_T1",-2.83543750696712,97,"Lake","New"
"89",99,"11NPSWRD_WQX-YELL_YL003.0M",209,18.4560712254998,"2005-07-12T15:06:00Z",184,17.8368294683047,106,18.1452073049025,38,137,68,0,118,21.5997574789597,29,7,52,18.1783745328161,57,23.5431458508393,"{""type"":""Point"",""coordinates"":[-110.53462347,44.43733635]}","15:06:00","2005-07-13",FALSE,NA,NA,NA,9.99,NA,NA,"WQP",44.43733635,-110.53462347,"UTC","2005-07-12T15:06:00Z",3,"2005-07-13T17:56:25Z","LE07_L1TP_038029_20050713_20160924_01_T1",-26.8405469697052,97,"Lake","New"
"90",100,"11NPSWRD_WQX-YELL_YL003.0M",196,16.4954653854731,"2005-07-20T14:14:00Z",197,16.0618244511399,155,20.4503559882419,38,137,68,0,144,19.804847342558,29,5,64,17.7894578049347,55,23.8319077577715,"{""type"":""Point"",""coordinates"":[-110.53462347,44.43733635]}","14:14:00","2005-07-21",FALSE,NA,NA,NA,10.5,NA,NA,"WQP",44.43733635,-110.53462347,"UTC","2005-07-20T14:14:00Z",0,"2005-07-21T17:54:50Z","LT05_L1TP_038029_20050721_20160912_01_T1",-27.6806902847025,97,"Lake","New"
"91",103,"11NPSWRD_WQX-YELL_YL002.0M",178,21.6610449775676,"2005-09-07T15:53:00Z",180,22.4881522556685,110,20.053693258906,38,139,68,0,118,16.7027771603181,29,5,20,26.9569545321838,26,31.0952679292816,"{""type"":""Point"",""coordinates"":[-110.40401735,44.43859311]}","15:53:00","2005-09-07",FALSE,NA,NA,NA,13,NA,NA,"WQP",44.43859311,-110.40401735,"UTC","2005-09-07T15:53:00Z",2,"2005-09-07T17:55:07Z","LT05_L1TP_038029_20050907_20160912_01_T1",-2.03543750696712,97,"Lake","New"
"92",104,"11NPSWRD_WQX-YELL_YL002.0M",203,19.6569723844971,"2005-07-12T16:05:00Z",152,17.6622939479489,66,17.5212574315992,38,139,68,0,88,17.7514366585314,29,7,17,13.1336565795015,21,27.2803440781851,"{""type"":""Point"",""coordinates"":[-110.40401735,44.43859311]}","16:05:00","2005-07-13",FALSE,NA,NA,NA,8.26,NA,NA,"WQP",44.43859311,-110.40401735,"UTC","2005-07-12T16:05:00Z",3,"2005-07-13T17:56:25Z","LE07_L1TP_038029_20050713_20160924_01_T1",-25.8572136363718,97,"Lake","New"
"93",109,"11NPSWRD_WQX-YELL_YL004.0M",203,18.6479418428206,"2005-07-12T20:36:00Z",152,17.138119380076,66,16.2220323775243,38,142,68,0,88,18.5376619810553,29,7,17,12.723105174317,21,20.8327392628385,"{""type"":""Point"",""coordinates"":[-110.34614357,44.49340036]}","20:36:00","2005-07-13",FALSE,NA,NA,NA,7.5,NA,NA,"WQP",44.49340036,-110.34614357,"UTC","2005-07-12T20:36:00Z",3,"2005-07-13T17:56:25Z","LE07_L1TP_038029_20050713_20160924_01_T1",-21.3405469697052,97,"Lake","New"
